star 1	err	star 2	err	star 3		2-1	3-1	3-2	HJD	Epoch	error 3-2	error 2-1	error 3-1	phase	new phase
-11.035	0.004	-8.375	0.019	-8.78	0.014	2.66	2.255	-0.405	2459522.797	59522.7972	0.01456021978	0.02360084744	0.01456021978	0.5247505856	0.6403270881
-10.899	0.004	-8.263	0.021	-8.631	0.016	2.636	2.268	-0.368	2459522.797	59522.79742	0.0164924225	0.02640075756	0.0164924225	0.5254600812	0.6410365836
-10.892	0.004	-8.22	0.021	-8.637	0.015	2.672	2.255	-0.417	2459522.798	59522.79761	0.0155241747	0.0258069758	0.0155241747	0.5260525272	0.6416290297
-10.996	0.004	-8.356	0.019	-8.746	0.014	2.64	2.25	-0.39	2459522.798	59522.7978	0.01456021978	0.02360084744	0.01456021978	0.526634653	0.6422111555
-11.037	0.004	-8.413	0.018	-8.768	0.014	2.624	2.269	-0.355	2459522.798	59522.79804	0.01456021978	0.0228035085	0.01456021978	0.5273769808	0.6429534833
-10.833	0.004	-8.199	0.021	-8.558	0.016	2.634	2.275	-0.359	2459522.798	59522.79823	0.0164924225	0.02640075756	0.0164924225	0.5279582659	0.6435347684
-10.955	0.004	-8.283	0.02	-8.676	0.015	2.672	2.279	-0.393	2459522.798	59522.79841	0.0155241747	0.025	0.0155241747	0.5285446952	0.6441211977
-10.962	0.004	-8.324	0.019	-8.62	0.015	2.638	2.342	-0.296	2459522.799	59522.7986	0.0155241747	0.02420743687	0.0155241747	0.5291271012	0.6447036037
-10.996	0.004	-8.334	0.019	-8.775	0.014	2.662	2.221	-0.441	2459522.799	59522.79879	0.01456021978	0.02360084744	0.01456021978	0.5297177701	0.6452942726
-10.958	0.004	-8.34	0.02	-8.689	0.015	2.618	2.269	-0.349	2459522.799	59522.79899	0.0155241747	0.025	0.0155241747	0.5303406804	0.6459171828
-10.949	0.004	-8.28	0.021	-8.7	0.015	2.669	2.249	-0.42	2459522.799	59522.79918	0.0155241747	0.0258069758	0.0155241747	0.530946503	0.6465230054
-10.81	0.004	-8.217	0.021	-8.52	0.017	2.593	2.29	-0.303	2459522.799	59522.79937	0.0174642492	0.02701851217	0.0174642492	0.531525012	0.6471015145
-10.889	0.004	-8.25	0.021	-8.629	0.016	2.639	2.26	-0.379	2459522.8	59522.79956	0.0164924225	0.02640075756	0.0164924225	0.5321062957	0.6476827982
-11.055	0.004	-8.414	0.018	-8.823	0.014	2.641	2.232	-0.409	2459522.8	59522.79978	0.01456021978	0.0228035085	0.01456021978	0.5328186283	0.6483951307
-10.803	0.004	-8.192	0.022	-8.536	0.017	2.611	2.267	-0.344	2459522.8	59522.79997	0.0174642492	0.02780287755	0.0174642492	0.5334028753	0.6489793778
-10.968	0.004	-8.359	0.019	-8.727	0.015	2.609	2.241	-0.368	2459522.8	59522.80016	0.0155241747	0.02420743687	0.0155241747	0.53398893	0.6495654325
-10.993	0.004	-8.384	0.019	-8.759	0.015	2.609	2.234	-0.375	2459522.8	59522.80035	0.0155241747	0.02420743687	0.0155241747	0.5345684366	0.650144939
-10.879	0.004	-8.28	0.02	-8.637	0.015	2.599	2.242	-0.357	2459522.801	59522.80058	0.0155241747	0.025	0.0155241747	0.5352865071	0.6508630096
-10.912	0.004	-8.306	0.02	-8.686	0.015	2.606	2.226	-0.38	2459522.801	59522.80076	0.0155241747	0.025	0.0155241747	0.5358725618	0.6514490643
-10.955	0.004	-8.352	0.019	-8.732	0.015	2.603	2.223	-0.38	2459522.801	59522.80095	0.0155241747	0.02420743687	0.0155241747	0.536454313	0.6520308155
-10.957	0.004	-8.304	0.019	-8.72	0.015	2.653	2.237	-0.416	2459522.801	59522.80114	0.0155241747	0.02420743687	0.0155241747	0.5370367205	0.6526132229
-10.965	0.004	-8.384	0.018	-8.733	0.015	2.581	2.232	-0.349	2459522.801	59522.80137	0.0155241747	0.02343074903	0.0155241747	0.537747151	0.6533236535
-10.647	0.004	-8.184	0.022	-8.439	0.017	2.463	2.208	-0.255	2459522.802	59522.80159	0.0174642492	0.02780287755	0.0174642492	0.5384566771	0.6540331795
-10.996	0.004	-8.417	0.018	-8.77	0.014	2.579	2.226	-0.353	2459522.802	59522.80178	0.01456021978	0.0228035085	0.01456021978	0.5390398323	0.6546163347
-10.706	0.004	-8.157	0.023	-8.534	0.017	2.549	2.172	-0.377	2459522.802	59522.80201	0.0174642492	0.02860069929	0.0174642492	0.5397506374	0.6553271399
-10.948	0.004	-8.343	0.019	-8.763	0.014	2.605	2.185	-0.42	2459522.802	59522.80224	0.01456021978	0.02360084744	0.01456021978	0.5404611929	0.6560376953
-10.708	0.004	-8.091	0.023	-8.475	0.017	2.617	2.233	-0.384	2459522.802	59522.80242	0.0174642492	0.02860069929	0.0174642492	0.5410447212	0.6566212237
-10.986	0.004	-8.409	0.018	-8.794	0.014	2.577	2.192	-0.385	2459522.803	59522.80261	0.01456021978	0.0228035085	0.01456021978	0.5416299977	0.6572065001
-10.837	0.004	-8.319	0.02	-8.713	0.015	2.518	2.124	-0.394	2459522.803	59522.8028	0.0155241747	0.025	0.0155241747	0.5422096291	0.6577861315
-10.787	0.004	-8.228	0.021	-8.614	0.016	2.559	2.173	-0.386	2459522.803	59522.80298	0.0164924225	0.02640075756	0.0164924225	0.5427924097	0.6583689121
-10.9	0.004	-8.323	0.019	-8.723	0.015	2.577	2.177	-0.4	2459522.803	59522.80317	0.0155241747	0.02420743687	0.0155241747	0.5433779649	0.6589544674
-10.902	0.004	-8.353	0.019	-8.738	0.015	2.549	2.164	-0.385	2459522.803	59522.80336	0.0155241747	0.02420743687	0.0155241747	0.5439629916	0.6595394941
-10.826	0.004	-8.245	0.021	-8.64	0.015	2.581	2.186	-0.395	2459522.804	59522.80355	0.0155241747	0.0258069758	0.0155241747	0.5445439007	0.6601204032
-10.95	0.004	-8.37	0.019	-8.779	0.014	2.58	2.171	-0.409	2459522.804	59522.80377	0.01456021978	0.02360084744	0.01456021978	0.545255548	0.6608320505
-10.798	0.004	-8.262	0.02	-8.676	0.015	2.536	2.122	-0.414	2459522.804	59522.80396	0.0155241747	0.025	0.0155241747	0.5458375809	0.6614140833
-10.861	0.004	-8.284	0.02	-8.647	0.016	2.577	2.214	-0.363	2459522.804	59522.80419	0.0164924225	0.02561249695	0.0164924225	0.5465481363	0.6621246388
-10.819	0.004	-8.243	0.02	-8.677	0.015	2.576	2.142	-0.434	2459522.804	59522.80441	0.0155241747	0.025	0.0155241747	0.5472546699	0.6628311724
-10.888	0.004	-8.323	0.02	-8.754	0.014	2.565	2.134	-0.431	2459522.805	59522.8046	0.01456021978	0.02441311123	0.01456021978	0.5478374505	0.663413953
-10.763	0.004	-8.236	0.021	-8.601	0.016	2.527	2.162	-0.365	2459522.805	59522.80479	0.0164924225	0.02640075756	0.0164924225	0.5484206057	0.6639971082
-10.908	0.004	-8.332	0.019	-8.756	0.014	2.576	2.152	-0.424	2459522.805	59522.80498	0.01456021978	0.02360084744	0.01456021978	0.5490033863	0.6645798888
-10.771	0.004	-8.233	0.021	-8.648	0.016	2.538	2.123	-0.415	2459522.805	59522.80517	0.0164924225	0.02640075756	0.0164924225	0.5496212134	0.6651977159
-10.827	0.004	-8.293	0.02	-8.671	0.015	2.534	2.156	-0.378	2459522.805	59522.80537	0.0155241747	0.025	0.0155241747	0.5502339892	0.6658104917
-10.811	0.004	-8.276	0.02	-8.661	0.015	2.535	2.15	-0.385	2459522.806	59522.80556	0.0155241747	0.025	0.0155241747	0.550818547	0.6663950495
-10.911	0.004	-8.376	0.019	-8.796	0.014	2.535	2.115	-0.42	2459522.806	59522.80574	0.01456021978	0.02360084744	0.01456021978	0.5514013276	0.6669778301
-10.682	0.004	-8.247	0.021	-8.53	0.017	2.435	2.152	-0.283	2459522.806	59522.80593	0.0174642492	0.02701851217	0.0174642492	0.5519808341	0.6675573366
-10.781	0.004	-8.265	0.021	-8.67	0.015	2.516	2.111	-0.405	2459522.806	59522.80612	0.0155241747	0.0258069758	0.0155241747	0.5525639893	0.6681404918
-10.838	0.004	-8.294	0.02	-8.691	0.015	2.544	2.147	-0.397	2459522.806	59522.80631	0.0155241747	0.025	0.0155241747	0.5531489217	0.6687254242
-10.883	0.004	-8.393	0.018	-8.746	0.014	2.49	2.137	-0.353	2459522.807	59522.80653	0.01456021978	0.0228035085	0.01456021978	0.5538576071	0.6694341095
-10.729	0.004	-8.259	0.021	-8.601	0.015	2.47	2.128	-0.342	2459522.807	59522.80672	0.0155241747	0.0258069758	0.0155241747	0.5544407623	0.6700172647
-10.866	0.004	-8.365	0.019	-8.738	0.014	2.501	2.128	-0.373	2459522.807	59522.80691	0.01456021978	0.02360084744	0.01456021978	0.5550340185	0.6706105209
-10.721	0.004	-8.198	0.021	-8.616	0.016	2.523	2.105	-0.418	2459522.807	59522.8071	0.0164924225	0.02640075756	0.0164924225	0.5556370664	0.6712135689
-10.736	0.004	-8.194	0.021	-8.669	0.015	2.542	2.067	-0.475	2459522.807	59522.80733	0.0155241747	0.0258069758	0.0155241747	0.5563439746	0.6719204771
-10.842	0.004	-8.3	0.02	-8.722	0.015	2.542	2.12	-0.422	2459522.808	59522.80752	0.0155241747	0.025	0.0155241747	0.556928907	0.6725054095
-10.773	0.004	-8.258	0.021	-8.65	0.016	2.515	2.123	-0.392	2459522.808	59522.8077	0.0164924225	0.02640075756	0.0164924225	0.5575084135	0.673084916
-10.596	0.005	-8.117	0.023	-8.507	0.017	2.479	2.089	-0.39	2459522.808	59522.80789	0.01772004515	0.02860069929	0.01772004515	0.5580911941	0.6736676966
-10.709	0.004	-8.182	0.021	-8.602	0.016	2.527	2.107	-0.42	2459522.808	59522.80808	0.0164924225	0.02640075756	0.0164924225	0.5586736945	0.674250197
-10.78	0.004	-8.248	0.021	-8.692	0.015	2.532	2.088	-0.444	2459522.808	59522.80831	0.0155241747	0.0258069758	0.0155241747	0.5593982813	0.6749747838
-10.735	0.004	-8.201	0.021	-8.65	0.015	2.534	2.085	-0.449	2459522.809	59522.8085	0.0155241747	0.0258069758	0.0155241747	0.5599994578	0.6755759602
-10.812	0.004	-8.315	0.019	-8.733	0.015	2.497	2.079	-0.418	2459522.809	59522.80869	0.0155241747	0.02420743687	0.0155241747	0.5605847328	0.6761612352
-10.626	0.005	-8.06	0.024	-8.55	0.017	2.566	2.076	-0.49	2459522.809	59522.80892	0.01772004515	0.02941088234	0.01772004515	0.5612964105	0.676872913
-10.826	0.004	-8.318	0.02	-8.72	0.015	2.508	2.106	-0.402	2459522.809	59522.80911	0.0155241747	0.025	0.0155241747	0.5619047275	0.67748123
-10.795	0.004	-8.289	0.02	-8.688	0.015	2.506	2.107	-0.399	2459522.809	59522.80934	0.0155241747	0.025	0.0155241747	0.562615283	0.6781917854
-10.74	0.004	-8.214	0.021	-8.639	0.015	2.526	2.101	-0.425	2459522.81	59522.80953	0.0155241747	0.0258069758	0.0155241747	0.5631999046	0.6787764071
-10.702	0.004	-8.237	0.021	-8.63	0.016	2.465	2.072	-0.393	2459522.81	59522.80972	0.0164924225	0.02640075756	0.0164924225	0.5637865822	0.6793630846
-10.719	0.004	-8.214	0.021	-8.665	0.015	2.505	2.054	-0.451	2459522.81	59522.80991	0.0155241747	0.0258069758	0.0155241747	0.5643794972	0.6799559996
-10.722	0.004	-8.243	0.021	-8.604	0.016	2.479	2.118	-0.361	2459522.81	59522.81009	0.0164924225	0.02640075756	0.0164924225	0.5649647722	0.6805412747
-10.793	0.004	-8.282	0.02	-8.683	0.015	2.511	2.11	-0.401	2459522.81	59522.81028	0.0155241747	0.025	0.0155241747	0.5655468356	0.681123338
-10.697	0.004	-8.199	0.022	-8.603	0.016	2.498	2.094	-0.404	2459522.81	59522.81047	0.0164924225	0.02720294102	0.0164924225	0.5661285882	0.6817050907
-10.708	0.004	-8.22	0.021	-8.602	0.016	2.488	2.106	-0.382	2459522.811	59522.81066	0.0164924225	0.02640075756	0.0164924225	0.566713114	0.6822896165
-10.78	0.004	-8.314	0.02	-8.694	0.015	2.466	2.086	-0.38	2459522.811	59522.81088	0.0155241747	0.025	0.0155241747	0.5674233892	0.6829998917
-10.707	0.004	-8.216	0.022	-8.593	0.016	2.491	2.114	-0.377	2459522.811	59522.81112	0.0164924225	0.02720294102	0.0164924225	0.5681464791	0.6837229816
-10.787	0.004	-8.327	0.019	-8.7	0.015	2.46	2.087	-0.373	2459522.811	59522.8113	0.0155241747	0.02420743687	0.0155241747	0.5687274826	0.684303985
-10.756	0.004	-8.273	0.02	-8.67	0.015	2.483	2.086	-0.397	2459522.811	59522.81149	0.0155241747	0.025	0.0155241747	0.5693142545	0.6848907569
-10.614	0.005	-8.069	0.024	-8.477	0.017	2.545	2.137	-0.408	2459522.812	59522.81168	0.01772004515	0.02941088234	0.01772004515	0.5699186121	0.6854951145
-10.699	0.004	-8.209	0.021	-8.615	0.016	2.49	2.084	-0.406	2459522.812	59522.81187	0.0164924225	0.02640075756	0.0164924225	0.5705024845	0.686078987
-10.747	0.004	-8.288	0.02	-8.667	0.015	2.459	2.08	-0.379	2459522.812	59522.81207	0.0155241747	0.025	0.0155241747	0.5711260786	0.6867025811
-10.746	0.004	-8.255	0.02	-8.666	0.015	2.491	2.08	-0.411	2459522.812	59522.81226	0.0155241747	0.025	0.0155241747	0.5717095765	0.687286079
-10.764	0.004	-8.254	0.021	-8.653	0.015	2.51	2.111	-0.399	2459522.812	59522.81244	0.0155241747	0.0258069758	0.0155241747	0.5722906119	0.6878671144
-10.668	0.004	-8.197	0.021	-8.585	0.016	2.471	2.083	-0.388	2459522.813	59522.81263	0.0164924225	0.02640075756	0.0164924225	0.5728747646	0.688451267
-10.695	0.004	-8.191	0.022	-8.623	0.015	2.504	2.072	-0.432	2459522.813	59522.81286	0.0155241747	0.02662705391	0.0155241747	0.5735813287	0.6891578311
-10.682	0.004	-8.22	0.021	-8.587	0.017	2.462	2.095	-0.367	2459522.813	59522.81305	0.0174642492	0.02701851217	0.0174642492	0.5741673529	0.6897438553
-10.737	0.004	-8.255	0.02	-8.636	0.015	2.482	2.101	-0.381	2459522.813	59522.81323	0.0155241747	0.025	0.0155241747	0.5747472645	0.6903237669
-10.786	0.004	-8.338	0.019	-8.701	0.014	2.448	2.085	-0.363	2459522.813	59522.81346	0.01456021978	0.02360084744	0.01456021978	0.5754556696	0.6910321721
-10.534	0.005	-7.998	0.025	-8.441	0.018	2.536	2.093	-0.443	2459522.814	59522.81366	0.01868154169	0.0308058436	0.01868154169	0.576072717	0.6916492195
-10.647	0.004	-8.167	0.022	-8.567	0.016	2.48	2.08	-0.4	2459522.814	59522.81385	0.0164924225	0.02720294102	0.0164924225	0.5766583971	0.6922348996
-10.645	0.005	-8.178	0.022	-8.559	0.016	2.467	2.086	-0.381	2459522.814	59522.81404	0.01676305461	0.02720294102	0.01676305461	0.5772574233	0.6928339257
-10.578	0.005	-8.101	0.023	-8.586	0.016	2.477	1.992	-0.485	2459522.814	59522.81422	0.01676305461	0.02801785145	0.01676305461	0.577841981	0.6934184835
-10.702	0.004	-8.249	0.021	-8.595	0.016	2.453	2.107	-0.346	2459522.814	59522.81441	0.0164924225	0.02640075756	0.0164924225	0.5784280038	0.6940045062
-10.545	0.005	-8.121	0.022	-8.507	0.017	2.424	2.038	-0.386	2459522.815	59522.8146	0.01772004515	0.02780287755	0.01772004515	0.5790151503	0.6945916528
-10.721	0.004	-8.225	0.021	-8.601	0.016	2.496	2.12	-0.376	2459522.815	59522.8148	0.0164924225	0.02640075756	0.0164924225	0.5796206927	0.6951971951
-10.769	0.004	-8.281	0.02	-8.657	0.015	2.488	2.112	-0.376	2459522.815	59522.81498	0.0155241747	0.025	0.0155241747	0.5802030987	0.6957796011
-10.668	0.004	-8.168	0.022	-8.574	0.016	2.5	2.094	-0.406	2459522.815	59522.81521	0.0164924225	0.02720294102	0.0164924225	0.5809161485	0.696492651
-10.74	0.004	-8.245	0.02	-8.633	0.015	2.495	2.107	-0.388	2459522.815	59522.8154	0.0155241747	0.025	0.0155241747	0.5815064443	0.6970829467
-10.75	0.004	-8.259	0.021	-8.647	0.015	2.491	2.103	-0.388	2459522.816	59522.81559	0.0155241747	0.0258069758	0.0155241747	0.5820932467	0.6976697492
-10.675	0.004	-8.132	0.022	-8.516	0.017	2.543	2.159	-0.384	2459522.816	59522.81582	0.0174642492	0.02780287755	0.0174642492	0.5828217929	0.6983982953
-10.797	0.004	-8.294	0.02	-8.682	0.015	2.503	2.115	-0.388	2459522.816	59522.81601	0.0155241747	0.025	0.0155241747	0.5834078171	0.6989843195
-10.569	0.005	-8.122	0.022	-8.455	0.018	2.447	2.114	-0.333	2459522.816	59522.8162	0.01868154169	0.02842534081	0.01868154169	0.5839934972	0.6995699996
-10.786	0.004	-8.233	0.021	-8.648	0.015	2.553	2.138	-0.415	2459522.816	59522.81638	0.0155241747	0.0258069758	0.0155241747	0.584575623	0.7001521254
-10.574	0.005	-8.054	0.024	-8.426	0.018	2.52	2.148	-0.372	2459522.817	59522.81661	0.01868154169	0.03	0.01868154169	0.5852879251	0.7008644275
-10.781	0.004	-8.271	0.02	-8.657	0.015	2.51	2.124	-0.386	2459522.817	59522.8168	0.0155241747	0.025	0.0155241747	0.5858703325	0.701446835
-10.792	0.004	-8.28	0.021	-8.684	0.015	2.512	2.108	-0.404	2459522.817	59522.81699	0.0155241747	0.0258069758	0.0155241747	0.5864548903	0.7020313927
-10.595	0.005	-8.049	0.024	-8.422	0.018	2.546	2.173	-0.373	2459522.817	59522.81718	0.01868154169	0.03	0.01868154169	0.587040913	0.7026174155
-10.556	0.005	-8.051	0.024	-8.394	0.019	2.505	2.162	-0.343	2459522.817	59522.81736	0.0196468827	0.03061045573	0.0196468827	0.5876215433	0.7031980458
-10.799	0.004	-8.291	0.02	-8.65	0.015	2.508	2.149	-0.359	2459522.818	59522.81756	0.0155241747	0.025	0.0155241747	0.5882440151	0.7038205176
-10.7	0.004	-8.149	0.022	-8.491	0.017	2.551	2.209	-0.342	2459522.818	59522.81775	0.0174642492	0.02780287755	0.0174642492	0.5888318165	0.7044083189
-10.761	0.004	-8.238	0.021	-8.599	0.016	2.523	2.162	-0.361	2459522.818	59522.81794	0.0164924225	0.02640075756	0.0164924225	0.5894160621	0.7049925645
-10.658	0.004	-8.165	0.022	-8.553	0.016	2.493	2.105	-0.388	2459522.818	59522.81816	0.0164924225	0.02720294102	0.0164924225	0.5901255895	0.705702092
-10.732	0.004	-8.214	0.021	-8.58	0.016	2.518	2.152	-0.366	2459522.818	59522.81835	0.0164924225	0.02640075756	0.0164924225	0.5907086504	0.7062851528
-10.834	0.004	-8.269	0.021	-8.678	0.015	2.565	2.156	-0.409	2459522.819	59522.81854	0.0155241747	0.0258069758	0.0155241747	0.5912900284	0.7068665309
-10.873	0.004	-8.329	0.02	-8.698	0.015	2.544	2.175	-0.369	2459522.819	59522.81873	0.0155241747	0.025	0.0155241747	0.5918889921	0.7074654946
-10.855	0.004	-8.284	0.02	-8.702	0.014	2.571	2.153	-0.418	2459522.819	59522.81892	0.01456021978	0.02441311123	0.01456021978	0.5924699956	0.708046498
-10.531	0.005	-8.008	0.025	-8.321	0.019	2.523	2.21	-0.313	2459522.819	59522.8191	0.0196468827	0.03140063694	0.0196468827	0.5930487849	0.7086252873
-10.838	0.004	-8.271	0.02	-8.648	0.015	2.567	2.19	-0.377	2459522.819	59522.81929	0.0155241747	0.025	0.0155241747	0.5936287604	0.7092052628
-10.671	0.004	-8.138	0.023	-8.495	0.017	2.533	2.176	-0.357	2459522.819	59522.81948	0.0174642492	0.02860069929	0.0174642492	0.5942147207	0.7097912231
-10.799	0.004	-8.236	0.021	-8.611	0.016	2.563	2.188	-0.375	2459522.82	59522.81966	0.0164924225	0.02640075756	0.0164924225	0.594793947	0.7103704494
-10.72	0.004	-8.126	0.023	-8.556	0.017	2.594	2.164	-0.43	2459522.82	59522.81986	0.0174642492	0.02860069929	0.0174642492	0.5954081573	0.7109846598
-10.895	0.004	-8.29	0.02	-8.711	0.014	2.605	2.184	-0.421	2459522.82	59522.82009	0.01456021978	0.02441311123	0.01456021978	0.5961168427	0.7116933451
-10.67	0.004	-8.106	0.023	-8.482	0.017	2.564	2.188	-0.376	2459522.82	59522.82031	0.0174642492	0.02860069929	0.0174642492	0.5968255266	0.712402029
-10.751	0.004	-8.165	0.022	-8.529	0.016	2.586	2.222	-0.364	2459522.821	59522.8205	0.0164924225	0.02720294102	0.0164924225	0.597409399	0.7129859015
-10.841	0.004	-8.204	0.021	-8.648	0.015	2.637	2.193	-0.444	2459522.821	59522.82069	0.0155241747	0.0258069758	0.0155241747	0.5979917426	0.7135682451
-10.809	0.004	-8.205	0.021	-8.603	0.016	2.604	2.206	-0.398	2459522.821	59522.82087	0.0164924225	0.02640075756	0.0164924225	0.5985728404	0.7141493429
-10.715	0.004	-8.139	0.022	-8.554	0.016	2.576	2.161	-0.415	2459522.821	59522.82106	0.0164924225	0.02720294102	0.0164924225	0.5991538439	0.7147303464
-10.884	0.004	-8.29	0.02	-8.675	0.015	2.594	2.209	-0.385	2459522.821	59522.82125	0.0155241747	0.025	0.0155241747	0.5997376539	0.7153141564
-10.789	0.004	-8.183	0.022	-8.563	0.016	2.606	2.226	-0.38	2459522.821	59522.82148	0.0164924225	0.02720294102	0.0164924225	0.6004521687	0.7160286712
-10.721	0.004	-8.098	0.023	-8.482	0.017	2.623	2.239	-0.384	2459522.822	59522.82166	0.0174642492	0.02860069929	0.0174642492	0.6010359788	0.7166124812
-10.887	0.004	-8.299	0.019	-8.658	0.015	2.588	2.229	-0.359	2459522.822	59522.82187	0.0155241747	0.02420743687	0.0155241747	0.6016880726	0.7172645751
-10.774	0.004	-8.163	0.021	-8.568	0.016	2.611	2.206	-0.405	2459522.822	59522.82206	0.0164924225	0.02640075756	0.0164924225	0.6022701055	0.7178466079
-10.911	0.004	-8.291	0.02	-8.673	0.015	2.62	2.238	-0.382	2459522.822	59522.82225	0.0155241747	0.025	0.0155241747	0.6028712819	0.7184477844
-10.682	0.004	-8.016	0.025	-8.453	0.018	2.666	2.229	-0.437	2459522.822	59522.82244	0.01843908891	0.0308058436	0.01843908891	0.6034559341	0.7190324365
-10.777	0.004	-8.178	0.022	-8.516	0.017	2.599	2.261	-0.338	2459522.823	59522.82263	0.0174642492	0.02780287755	0.0174642492	0.6040387147	0.7196152171
-10.728	0.004	-8.072	0.023	-8.497	0.017	2.656	2.231	-0.425	2459522.823	59522.82286	0.0174642492	0.02860069929	0.0174642492	0.6047697857	0.7203462882
-10.352	0.005	-7.79	0.029	-8.111	0.022	2.562	2.241	-0.321	2459522.823	59522.82305	0.02256102835	0.03640054945	0.02256102835	0.6053521932	0.7209286957
-10.57	0.005	-7.971	0.025	-8.346	0.019	2.599	2.224	-0.375	2459522.823	59522.82324	0.0196468827	0.03140063694	0.0196468827	0.6059516244	0.7215281269
-10.663	0.004	-8.057	0.024	-8.469	0.018	2.606	2.194	-0.412	2459522.823	59522.82343	0.01843908891	0.03	0.01843908891	0.6065376472	0.7221141496
-10.489	0.005	-7.872	0.027	-8.207	0.021	2.617	2.282	-0.335	2459522.824	59522.82361	0.02158703314	0.03420526275	0.02158703314	0.6071182761	0.7226947785
-10.747	0.004	-8.12	0.022	-8.505	0.017	2.627	2.242	-0.385	2459522.824	59522.82384	0.0174642492	0.02780287755	0.0174642492	0.6078295807	0.7234060831
-10.715	0.004	-8.022	0.025	-8.497	0.017	2.693	2.218	-0.475	2459522.824	59522.82408	0.0174642492	0.03023243292	0.0174642492	0.6085703186	0.7241468211
-10.67	0.004	-7.982	0.025	-8.378	0.018	2.688	2.292	-0.396	2459522.824	59522.82427	0.01843908891	0.0308058436	0.01843908891	0.6091527246	0.7247292271
-10.771	0.004	-8.128	0.022	-8.528	0.016	2.643	2.243	-0.4	2459522.824	59522.82445	0.0164924225	0.02720294102	0.0164924225	0.6097358798	0.7253123823
-10.839	0.004	-8.206	0.021	-8.603	0.015	2.633	2.236	-0.397	2459522.825	59522.82465	0.0155241747	0.0258069758	0.0155241747	0.6103367761	0.7259132785
-10.759	0.004	-8.112	0.022	-8.482	0.017	2.647	2.277	-0.37	2459522.825	59522.82483	0.0174642492	0.02780287755	0.0174642492	0.6109202115	0.726496714
-10.796	0.004	-8.125	0.023	-8.533	0.016	2.671	2.263	-0.408	2459522.825	59522.82506	0.0164924225	0.02801785145	0.0164924225	0.6116286152	0.7272051176
-10.634	0.004	-7.983	0.024	-8.401	0.019	2.651	2.233	-0.418	2459522.825	59522.82529	0.01941648784	0.03061045573	0.01941648784	0.6123387655	0.727915268
-10.667	0.004	-8.019	0.024	-8.379	0.019	2.648	2.288	-0.36	2459522.825	59522.82547	0.01941648784	0.03061045573	0.01941648784	0.6129198009	0.7284963034
-10.758	0.004	-8.126	0.022	-8.494	0.017	2.632	2.264	-0.368	2459522.826	59522.8257	0.0174642492	0.02780287755	0.0174642492	0.6136288289	0.7292053314
-10.714	0.004	-8.054	0.024	-8.462	0.017	2.66	2.252	-0.408	2459522.826	59522.82589	0.0174642492	0.02941088234	0.0174642492	0.6142217425	0.729798245
-10.884	0.004	-8.167	0.022	-8.597	0.016	2.717	2.287	-0.43	2459522.826	59522.82608	0.0164924225	0.02720294102	0.0164924225	0.6148048977	0.7303814002
-10.82	0.004	-8.158	0.022	-8.528	0.016	2.662	2.292	-0.37	2459522.826	59522.82627	0.0164924225	0.02720294102	0.0164924225	0.6153873037	0.7309638062
-10.855	0.004	-8.181	0.022	-8.547	0.016	2.674	2.308	-0.366	2459522.826	59522.82645	0.0164924225	0.02720294102	0.0164924225	0.6159668422	0.7315433446
-10.864	0.004	-8.206	0.021	-8.566	0.016	2.658	2.298	-0.36	2459522.827	59522.82664	0.0164924225	0.02640075756	0.0164924225	0.6165499974	0.7321264999
-10.896	0.004	-8.208	0.021	-8.602	0.016	2.688	2.294	-0.394	2459522.827	59522.82683	0.0164924225	0.02640075756	0.0164924225	0.6171388891	0.7327153916
-10.886	0.004	-8.199	0.022	-8.613	0.015	2.687	2.273	-0.414	2459522.827	59522.82702	0.0155241747	0.02662705391	0.0155241747	0.6177226992	0.7332992016
-10.882	0.004	-8.175	0.021	-7.427	0.039	2.707	3.455	0.748	2459522.827	59522.8272	0.03920459157	0.04429446918	0.03920459157	0.6183084417	0.7338849441
-11.006	0.004	-8.292	0.02	-8.698	0.015	2.714	2.308	-0.406	2459522.827	59522.82744	0.0155241747	0.025	0.0155241747	0.6190395142	0.7346160167
-10.947	0.004	-8.264	0.02	-8.577	0.016	2.683	2.37	-0.313	2459522.828	59522.82763	0.0164924225	0.02561249695	0.0164924225	0.619636046	0.7352125484
-10.963	0.004	-8.23	0.021	-8.686	0.015	2.733	2.277	-0.456	2459522.828	59522.82781	0.0155241747	0.0258069758	0.0155241747	0.6202154901	0.7357919925
-11.012	0.004	-8.293	0.02	-8.675	0.015	2.719	2.337	-0.382	2459522.828	59522.82804	0.0155241747	0.025	0.0155241747	0.6209246429	0.7365011454
-10.724	0.004	-7.97	0.026	-8.442	0.017	2.754	2.282	-0.472	2459522.828	59522.82823	0.0174642492	0.03106444913	0.0174642492	0.6215070489	0.7370835514
-10.887	0.004	-8.159	0.021	-8.545	0.016	2.728	2.342	-0.386	2459522.828	59522.82843	0.0164924225	0.02640075756	0.0164924225	0.6221251257	0.7377016282
-10.868	0.004	-8.158	0.021	-8.502	0.017	2.71	2.366	-0.344	2459522.829	59522.82861	0.0174642492	0.02701851217	0.0174642492	0.6227086541	0.7382851565
-11.052	0.004	-8.297	0.02	-8.713	0.015	2.755	2.339	-0.416	2459522.829	59522.8288	0.0155241747	0.025	0.0155241747	0.6232961752	0.7388726777
