star 1	err	star 2	err	star 3	err	HJD	2-1	3-1	3-2	Epoch	error 3-2	error 2-1	error 3-1	phase
-12.635	0.004	-9.982	0.019	-11.447	0.007	2459522.8	2.653	1.188	-1.465	59522.80026	0.02024845673	0.01941648784	0.008062257748	0.6498858975
-12.569	0.004	-9.965	0.019	-11.397	0.007	2459522.8	2.604	1.172	-1.432	59522.80049	0.02024845673	0.01941648784	0.008062257748	0.6505967027
-12.631	0.004	-10.016	0.018	-11.445	0.007	2459522.801	2.615	1.186	-1.429	59522.80068	0.01931320792	0.01843908891	0.008062257748	0.6511871218
-12.747	0.003	-10.103	0.017	-11.537	0.007	2459522.801	2.644	1.21	-1.434	59522.80087	0.01838477631	0.0172626765	0.007615773106	0.6517687816
-12.693	0.004	-10.063	0.018	-11.469	0.007	2459522.801	2.63	1.224	-1.406	59522.80105	0.01931320792	0.01843908891	0.008062257748	0.6523548043
-12.686	0.004	-10.047	0.018	-11.484	0.007	2459522.801	2.639	1.202	-1.437	59522.80128	0.01931320792	0.01843908891	0.008062257748	0.6530617125
-12.635	0.004	-10.01	0.018	-11.458	0.007	2459522.802	2.625	1.177	-1.448	59522.80151	0.01931320792	0.01843908891	0.008062257748	0.6537722679
-12.699	0.004	-10.024	0.018	-11.501	0.007	2459522.802	2.675	1.198	-1.477	59522.8017	0.01931320792	0.01843908891	0.008062257748	0.6543539262
-12.554	0.004	-9.947	0.019	-11.355	0.007	2459522.802	2.607	1.199	-1.408	59522.80192	0.02024845673	0.01941648784	0.008062257748	0.6550677238
-12.613	0.004	-9.964	0.019	-11.446	0.007	2459522.802	2.649	1.167	-1.482	59522.80215	0.02024845673	0.01941648784	0.008062257748	0.6557782792
-12.699	0.004	-10.089	0.017	-11.533	0.007	2459522.802	2.61	1.166	-1.444	59522.80234	0.01838477631	0.0174642492	0.008062257748	0.6563617771
-12.665	0.004	-10.087	0.017	-11.496	0.007	2459522.803	2.578	1.169	-1.409	59522.80253	0.01838477631	0.0174642492	0.008062257748	0.6569478318
-12.619	0.004	-10.007	0.018	-11.452	0.007	2459522.803	2.612	1.167	-1.445	59522.80271	0.01931320792	0.01843908891	0.008062257748	0.6575265906
-12.659	0.004	-10.039	0.018	-11.529	0.007	2459522.803	2.62	1.13	-1.49	59522.8029	0.01931320792	0.01843908891	0.008062257748	0.6581101204
-12.617	0.004	-10.072	0.017	-11.481	0.007	2459522.803	2.545	1.136	-1.409	59522.80309	0.01838477631	0.0174642492	0.008062257748	0.6586921532
-12.577	0.004	-9.999	0.019	-11.421	0.007	2459522.803	2.578	1.156	-1.422	59522.80327	0.02024845673	0.01941648784	0.008062257748	0.6592756816
-12.617	0.004	-10.059	0.017	-11.485	0.007	2459522.803	2.558	1.132	-1.426	59522.80346	0.01838477631	0.0174642492	0.008062257748	0.6598609885
-12.669	0.004	-10.078	0.017	-11.523	0.007	2459522.804	2.591	1.146	-1.445	59522.80369	0.01838477631	0.0174642492	0.008062257748	0.6605701399
-12.664	0.004	-10.09	0.017	-11.527	0.007	2459522.804	2.574	1.137	-1.437	59522.80388	0.01838477631	0.0174642492	0.008062257748	0.6611521728
-12.571	0.004	-9.997	0.019	-11.442	0.007	2459522.804	2.574	1.129	-1.445	59522.8041	0.02024845673	0.01941648784	0.008062257748	0.661862978
-12.649	0.004	-10.063	0.017	-11.511	0.007	2459522.804	2.586	1.138	-1.448	59522.80433	0.01838477631	0.0174642492	0.008062257748	0.6625721309
-12.591	0.004	-10.041	0.018	-11.457	0.007	2459522.805	2.55	1.134	-1.416	59522.80452	0.01931320792	0.01843908891	0.008062257748	0.6631530399
-12.556	0.004	-9.988	0.018	-11.427	0.007	2459522.805	2.568	1.129	-1.439	59522.80471	0.01931320792	0.01843908891	0.008062257748	0.6637361951
-12.609	0.004	-10.073	0.017	-11.495	0.007	2459522.805	2.536	1.114	-1.422	59522.80489	0.01838477631	0.0174642492	0.008062257748	0.6643235595
-12.557	0.004	-9.955	0.019	-11.413	0.007	2459522.805	2.602	1.144	-1.458	59522.80509	0.02024845673	0.01941648784	0.008062257748	0.6649357749
-12.535	0.004	-9.925	0.019	-11.446	0.007	2459522.805	2.61	1.089	-1.521	59522.80529	0.02024845673	0.01941648784	0.008062257748	0.6655484563
-12.502	0.004	-9.931	0.02	-11.381	0.007	2459522.805	2.571	1.121	-1.45	59522.80547	0.0211896201	0.02039607805	0.008062257748	0.6661331085
-12.662	0.004	-10.109	0.017	-11.559	0.006	2459522.806	2.553	1.103	-1.45	59522.80566	0.01802775638	0.0174642492	0.007211102551	0.6667190383
-12.602	0.004	-10.09	0.017	-11.509	0.007	2459522.806	2.512	1.093	-1.419	59522.80585	0.01838477631	0.0174642492	0.008062257748	0.6672986697
-12.529	0.004	-10.011	0.018	-11.447	0.007	2459522.806	2.518	1.082	-1.436	59522.80603	0.01931320792	0.01843908891	0.008062257748	0.6678792056
-12.61	0.004	-10.028	0.018	-11.484	0.007	2459522.806	2.582	1.126	-1.456	59522.80622	0.01931320792	0.01843908891	0.008062257748	0.6684667267
-12.574	0.004	-10.039	0.018	-11.491	0.007	2459522.806	2.535	1.083	-1.452	59522.80645	0.01931320792	0.01843908891	0.008062257748	0.6691754106
-12.492	0.004	-9.91	0.019	-11.384	0.007	2459522.807	2.582	1.108	-1.474	59522.80664	0.02024845673	0.01941648784	0.008062257748	0.6697578181
-12.593	0.004	-10.015	0.018	-11.495	0.007	2459522.807	2.578	1.098	-1.48	59522.80683	0.01931320792	0.01843908891	0.008062257748	0.6703514794
-12.595	0.004	-10.01	0.018	-11.468	0.007	2459522.807	2.585	1.127	-1.458	59522.80701	0.01931320792	0.01843908891	0.008062257748	0.670937129
-12.45	0.004	-9.907	0.019	-11.356	0.007	2459522.807	2.543	1.094	-1.449	59522.80725	0.02024845673	0.01941648784	0.008062257748	0.6716609681
-12.518	0.004	-9.972	0.019	-11.405	0.007	2459522.807	2.546	1.113	-1.433	59522.80743	0.02024845673	0.01941648784	0.008062257748	0.6722459629
-12.57	0.004	-10.001	0.018	-11.462	0.007	2459522.808	2.569	1.108	-1.461	59522.80762	0.01931320792	0.01843908891	0.008062257748	0.6728258745
-12.436	0.004	-9.935	0.019	-11.379	0.007	2459522.808	2.501	1.057	-1.444	59522.80781	0.02024845673	0.01941648784	0.008062257748	0.6734075328
-12.428	0.004	-9.904	0.019	-11.338	0.008	2459522.808	2.524	1.09	-1.434	59522.80799	0.02061552813	0.01941648784	0.00894427191	0.6739892854
-12.503	0.004	-9.99	0.018	-11.423	0.007	2459522.808	2.513	1.08	-1.433	59522.80822	0.01931320792	0.01843908891	0.008062257748	0.6746997465
-12.429	0.004	-9.898	0.02	-11.341	0.007	2459522.808	2.531	1.088	-1.443	59522.80841	0.0211896201	0.02039607805	0.008062257748	0.6752962782
-12.55	0.004	-10.036	0.018	-11.479	0.007	2459522.809	2.514	1.071	-1.443	59522.80861	0.01931320792	0.01843908891	0.008062257748	0.6758982024
-12.571	0.004	-10.007	0.018	-11.483	0.007	2459522.809	2.564	1.088	-1.476	59522.80883	0.01931320792	0.01843908891	0.008062257748	0.6766116268
-12.56	0.004	-10.009	0.018	-11.458	0.007	2459522.809	2.551	1.102	-1.449	59522.80903	0.01931320792	0.01843908891	0.008062257748	0.6772185412
-12.479	0.004	-9.98	0.018	-11.413	0.007	2459522.809	2.499	1.066	-1.433	59522.80926	0.01931320792	0.01843908891	0.008062257748	0.6779304992
-12.514	0.004	-9.991	0.018	-11.443	0.007	2459522.809	2.523	1.071	-1.452	59522.80945	0.01931320792	0.01843908891	0.008062257748	0.678515494
-12.497	0.004	-9.955	0.019	-11.44	0.007	2459522.81	2.542	1.057	-1.485	59522.80963	0.02024845673	0.01941648784	0.008062257748	0.6791015182
-12.491	0.004	-9.952	0.019	-11.408	0.007	2459522.81	2.539	1.083	-1.456	59522.80982	0.02024845673	0.01941648784	0.008062257748	0.6796871983
-12.481	0.004	-9.952	0.019	-11.413	0.007	2459522.81	2.529	1.068	-1.461	59522.81001	0.02024845673	0.01941648784	0.008062257748	0.6802818585
-12.431	0.004	-9.927	0.019	-11.336	0.007	2459522.81	2.504	1.095	-1.409	59522.8102	0.02024845673	0.01941648784	0.008062257748	0.6808635168
-12.34	0.004	-9.847	0.021	-11.282	0.008	2459522.81	2.493	1.058	-1.435	59522.81038	0.02247220505	0.02137755833	0.00894427191	0.6814455802
-12.421	0.004	-9.864	0.02	-11.366	0.007	2459522.811	2.557	1.055	-1.502	59522.81057	0.0211896201	0.02039607805	0.008062257748	0.6820273328
-12.486	0.004	-9.979	0.019	-11.438	0.007	2459522.811	2.507	1.048	-1.459	59522.8108	0.02024845673	0.01941648784	0.008062257748	0.6827407573
-12.501	0.004	-9.984	0.018	-11.417	0.007	2459522.811	2.517	1.084	-1.433	59522.81103	0.01931320792	0.01843908891	0.008062257748	0.6834524031
-12.481	0.004	-9.993	0.018	-11.422	0.007	2459522.811	2.488	1.059	-1.429	59522.81122	0.01931320792	0.01843908891	0.008062257748	0.6840438212
-12.473	0.004	-9.968	0.018	-11.422	0.007	2459522.811	2.505	1.051	-1.454	59522.81141	0.01931320792	0.01843908891	0.008062257748	0.6846287535
-12.341	0.004	-9.826	0.02	-11.271	0.008	2459522.812	2.515	1.07	-1.445	59522.8116	0.02154065923	0.02039607805	0.00894427191	0.6852345761
-12.512	0.004	-10.015	0.018	-11.456	0.007	2459522.812	2.497	1.056	-1.441	59522.81179	0.01931320792	0.01843908891	0.008062257748	0.6858167019
-12.477	0.004	-9.961	0.018	-11.392	0.007	2459522.812	2.516	1.085	-1.431	59522.81197	0.01931320792	0.01843908891	0.008062257748	0.6864001998
-12.466	0.004	-9.925	0.019	-11.37	0.007	2459522.812	2.541	1.096	-1.445	59522.81217	0.02024845673	0.01941648784	0.008062257748	0.6870262897
-12.365	0.004	-9.789	0.021	-11.31	0.007	2459522.812	2.576	1.055	-1.521	59522.81236	0.02213594362	0.02137755833	0.008062257748	0.6876072932
-12.433	0.004	-9.873	0.021	-11.354	0.007	2459522.813	2.56	1.079	-1.481	59522.81255	0.02213594362	0.02137755833	0.008062257748	0.6881922255
-12.487	0.004	-9.965	0.019	-11.414	0.007	2459522.813	2.522	1.073	-1.449	59522.81278	0.02024845673	0.01941648784	0.008062257748	0.6888983845
-12.494	0.004	-9.932	0.02	-11.395	0.007	2459522.813	2.562	1.099	-1.463	59522.81296	0.0211896201	0.02039607805	0.008062257748	0.6894815397
-12.211	0.005	-9.689	0.023	-11.149	0.008	2459522.813	2.522	1.062	-1.46	59522.81315	0.02435159132	0.02353720459	0.009433981132	0.6900646949
-12.452	0.004	-9.952	0.019	-11.375	0.007	2459522.813	2.5	1.077	-1.423	59522.81338	0.02024845673	0.01941648784	0.008062257748	0.6907737534
-12.522	0.004	-9.933	0.019	-11.43	0.007	2459522.814	2.589	1.092	-1.497	59522.81356	0.02024845673	0.01941648784	0.008062257748	0.6913529173
-12.504	0.004	-9.925	0.02	-11.415	0.007	2459522.814	2.579	1.089	-1.49	59522.81376	0.0211896201	0.02039607805	0.008062257748	0.691972584
-12.385	0.004	-9.874	0.02	-11.295	0.008	2459522.814	2.511	1.09	-1.421	59522.81395	0.02154065923	0.02039607805	0.00894427191	0.6925581407
-12.437	0.004	-9.888	0.02	-11.339	0.007	2459522.814	2.549	1.098	-1.451	59522.81414	0.0211896201	0.02039607805	0.008062257748	0.6931582877
-12.444	0.004	-9.964	0.019	-11.368	0.007	2459522.814	2.48	1.076	-1.404	59522.81433	0.02024845673	0.01941648784	0.008062257748	0.6937428469
-12.428	0.004	-9.874	0.02	-11.341	0.007	2459522.815	2.554	1.087	-1.467	59522.81452	0.0211896201	0.02039607805	0.008062257748	0.694329992
-12.468	0.004	-9.963	0.019	-11.387	0.007	2459522.815	2.505	1.081	-1.424	59522.8147	0.02024845673	0.01941648784	0.008062257748	0.6949123994
-12.477	0.004	-9.952	0.019	-11.382	0.007	2459522.815	2.525	1.095	-1.43	59522.8149	0.02024845673	0.01941648784	0.008062257748	0.6955204667
-12.465	0.004	-9.933	0.019	-11.407	0.007	2459522.815	2.532	1.058	-1.474	59522.81513	0.02024845673	0.01941648784	0.008062257748	0.696230617
-12.375	0.004	-9.832	0.021	-11.289	0.008	2459522.815	2.543	1.086	-1.457	59522.81531	0.02247220505	0.02137755833	0.00894427191	0.6968162971
-12.376	0.004	-9.786	0.021	-11.26	0.008	2459522.816	2.59	1.116	-1.474	59522.8155	0.02247220505	0.02137755833	0.00894427191	0.6974073406
-12.47	0.004	-9.903	0.02	-11.377	0.007	2459522.816	2.567	1.093	-1.474	59522.81573	0.0211896201	0.02039607805	0.008062257748	0.6981157443
-12.486	0.004	-9.878	0.02	-11.388	0.007	2459522.816	2.608	1.098	-1.51	59522.81593	0.0211896201	0.02039607805	0.008062257748	0.6987223161
-12.335	0.004	-9.777	0.021	-11.229	0.008	2459522.816	2.558	1.106	-1.452	59522.81611	0.02247220505	0.02137755833	0.00894427191	0.699307684
-12.576	0.004	-10.005	0.019	-11.474	0.007	2459522.816	2.571	1.102	-1.469	59522.8163	0.02024845673	0.01941648784	0.008062257748	0.699892991
-12.273	0.004	-9.692	0.023	-11.138	0.008	2459522.817	2.581	1.135	-1.446	59522.81653	0.02435159132	0.02334523506	0.00894427191	0.7006013017
-12.523	0.004	-9.939	0.019	-11.411	0.007	2459522.817	2.584	1.112	-1.472	59522.81672	0.02024845673	0.01941648784	0.008062257748	0.7011876991
-12.388	0.004	-9.873	0.021	-11.274	0.008	2459522.817	2.515	1.114	-1.401	59522.8169	0.02247220505	0.02137755833	0.00894427191	0.7017698249
-12.246	0.004	-9.697	0.023	-11.15	0.008	2459522.817	2.549	1.096	-1.453	59522.81709	0.02435159132	0.02334523506	0.00894427191	0.7023554745
-12.166	0.005	-9.613	0.025	-11.05	0.009	2459522.817	2.553	1.116	-1.437	59522.81728	0.02657066051	0.02549509757	0.01029563014	0.7029367596
-12.432	0.004	-9.815	0.021	-11.298	0.008	2459522.817	2.617	1.134	-1.483	59522.81748	0.02247220505	0.02137755833	0.00894427191	0.703561071
-12.494	0.004	-9.877	0.021	-11.344	0.007	2459522.818	2.617	1.15	-1.467	59522.81767	0.02213594362	0.02137755833	0.008062257748	0.7041471257
-12.563	0.004	-9.93	0.019	-11.402	0.007	2459522.818	2.633	1.161	-1.472	59522.81785	0.02024845673	0.01941648784	0.008062257748	0.7047327753
-12.508	0.004	-9.926	0.02	-11.356	0.007	2459522.818	2.582	1.152	-1.43	59522.81808	0.0211896201	0.02039607805	0.008062257748	0.7054437053
-12.494	0.004	-9.927	0.02	-11.38	0.007	2459522.818	2.567	1.114	-1.453	59522.81827	0.0211896201	0.02039607805	0.008062257748	0.7060261113
-12.606	0.004	-10.06	0.018	-11.447	0.007	2459522.818	2.546	1.159	-1.387	59522.81845	0.01931320792	0.01843908891	0.008062257748	0.7066052447
-12.524	0.004	-9.963	0.019	-11.394	0.007	2459522.819	2.561	1.13	-1.431	59522.81865	0.02024845673	0.01941648784	0.008062257748	0.707206048
-12.549	0.004	-9.951	0.019	-11.409	0.007	2459522.819	2.598	1.14	-1.458	59522.81883	0.02024845673	0.01941648784	0.008062257748	0.7077884859
-12.55	0.004	-9.954	0.02	-11.387	0.007	2459522.819	2.596	1.163	-1.433	59522.81902	0.0211896201	0.02039607805	0.008062257748	0.7083669631
-12.445	0.004	-9.849	0.021	-11.307	0.007	2459522.819	2.596	1.138	-1.458	59522.8192	0.02213594362	0.02137755833	0.008062257748	0.7089465015
-12.531	0.004	-9.902	0.019	-11.381	0.007	2459522.819	2.629	1.15	-1.479	59522.81939	0.02024845673	0.01941648784	0.008062257748	0.7095292821
-12.463	0.004	-9.851	0.021	-11.303	0.008	2459522.82	2.612	1.16	-1.452	59522.81958	0.02247220505	0.02137755833	0.00894427191	0.7101116896
-12.503	0.004	-9.898	0.02	-11.346	0.007	2459522.82	2.605	1.157	-1.448	59522.81977	0.0211896201	0.02039607805	0.008062257748	0.7106995839
-12.601	0.004	-9.953	0.019	-11.452	0.007	2459522.82	2.648	1.149	-1.499	59522.82	0.02024845673	0.01941648784	0.008062257748	0.7114320589
-12.286	0.004	-9.662	0.024	-11.104	0.009	2459522.82	2.624	1.182	-1.442	59522.82023	0.02563201124	0.02433105012	0.009848857802	0.7121404626
-12.525	0.004	-9.882	0.02	-11.383	0.007	2459522.82	2.643	1.142	-1.501	59522.82042	0.0211896201	0.02039607805	0.008062257748	0.7127232432
-12.483	0.004	-9.85	0.02	-11.331	0.007	2459522.821	2.633	1.152	-1.481	59522.8206	0.0211896201	0.02039607805	0.008062257748	0.7133060239
-12.538	0.004	-9.913	0.02	-11.407	0.007	2459522.821	2.625	1.131	-1.494	59522.82079	0.0211896201	0.02039607805	0.008062257748	0.7138895217
-12.52	0.004	-9.89	0.02	-11.344	0.007	2459522.821	2.63	1.176	-1.454	59522.82098	0.0211896201	0.02039607805	0.008062257748	0.7144712119
-12.244	0.004	-9.676	0.023	-11.151	0.008	2459522.821	2.568	1.093	-1.475	59522.82116	0.02435159132	0.02334523506	0.00894427191	0.7150550844
-12.595	0.004	-9.95	0.019	-11.394	0.007	2459522.821	2.645	1.201	-1.444	59522.82139	0.02024845673	0.01941648784	0.008062257748	0.715767417
-12.55	0.004	-9.886	0.02	-11.401	0.007	2459522.822	2.664	1.149	-1.515	59522.82158	0.0211896201	0.02039607805	0.008062257748	0.7163534397
-12.545	0.004	-9.882	0.02	-11.347	0.007	2459522.822	2.663	1.198	-1.465	59522.82178	0.0211896201	0.02039607805	0.008062257748	0.7169838941
-12.401	0.004	-9.749	0.022	-11.217	0.008	2459522.822	2.652	1.184	-1.468	59522.82198	0.02340939982	0.02236067977	0.00894427191	0.7175875664
-12.581	0.004	-9.914	0.019	-11.412	0.007	2459522.822	2.667	1.169	-1.498	59522.82217	0.02024845673	0.01941648784	0.008062257748	0.7181851261
-12.579	0.004	-9.921	0.02	-11.384	0.007	2459522.822	2.658	1.195	-1.463	59522.82236	0.0211896201	0.02039607805	0.008062257748	0.7187707757
-12.525	0.004	-9.868	0.02	-11.328	0.007	2459522.823	2.657	1.197	-1.46	59522.82254	0.0211896201	0.02039607805	0.008062257748	0.7193528086
-12.517	0.004	-9.847	0.02	-11.307	0.008	2459522.823	2.67	1.21	-1.46	59522.82277	0.02154065923	0.02039607805	0.00894427191	0.7200652036
-12.364	0.004	-9.74	0.022	-11.134	0.008	2459522.823	2.624	1.23	-1.394	59522.82296	0.02340939982	0.02236067977	0.00894427191	0.7206663801
-12.484	0.004	-9.819	0.021	-11.262	0.008	2459522.823	2.665	1.222	-1.443	59522.82316	0.02247220505	0.02137755833	0.00894427191	0.7212658113
-12.397	0.004	-9.734	0.023	-11.168	0.008	2459522.823	2.663	1.229	-1.434	59522.82335	0.02435159132	0.02334523506	0.00894427191	0.7218550776
-12.514	0.004	-9.914	0.019	-11.312	0.008	2459522.824	2.6	1.202	-1.398	59522.82353	0.02061552813	0.01941648784	0.00894427191	0.7224348963
-12.441	0.004	-9.784	0.021	-11.213	0.008	2459522.824	2.657	1.228	-1.429	59522.82376	0.02247220505	0.02137755833	0.00894427191	0.7231436746
-12.44	0.004	-9.734	0.022	-11.247	0.008	2459522.824	2.706	1.193	-1.513	59522.82399	0.02340939982	0.02236067977	0.00894427191	0.7238556021
-12.384	0.004	-9.701	0.023	-11.149	0.008	2459522.824	2.683	1.235	-1.448	59522.82418	0.02435159132	0.02334523506	0.00894427191	0.7244701551
-12.553	0.004	-9.846	0.02	-11.344	0.007	2459522.824	2.707	1.209	-1.498	59522.82437	0.0211896201	0.02039607805	0.008062257748	0.7250490373
-12.403	0.004	-9.743	0.022	-11.176	0.008	2459522.825	2.66	1.227	-1.433	59522.82456	0.02340939982	0.02236067977	0.00894427191	0.7256328473
-12.566	0.004	-9.809	0.021	-11.281	0.008	2459522.825	2.757	1.285	-1.472	59522.82475	0.02247220505	0.02137755833	0.00894427191	0.726237642
-12.588	0.004	-9.882	0.02	-11.356	0.007	2459522.825	2.706	1.232	-1.474	59522.82498	0.0211896201	0.02039607805	0.008062257748	0.726945671
-12.514	0.004	-9.831	0.02	-11.265	0.008	2459522.825	2.683	1.249	-1.434	59522.82521	0.02154065923	0.02039607805	0.00894427191	0.7276565081
-12.534	0.004	-9.819	0.021	-11.246	0.008	2459522.825	2.715	1.288	-1.427	59522.82539	0.02247220505	0.02137755833	0.00894427191	0.7282367624
-12.491	0.004	-9.793	0.021	-11.249	0.008	2459522.826	2.698	1.242	-1.456	59522.82562	0.02247220505	0.02137755833	0.00894427191	0.7289440452
-12.367	0.004	-9.668	0.023	-11.092	0.009	2459522.826	2.699	1.275	-1.424	59522.82581	0.02469817807	0.02334523506	0.009848857802	0.7295365842
-12.669	0.004	-9.944	0.019	-11.339	0.007	2459522.826	2.725	1.33	-1.395	59522.826	0.02024845673	0.01941648784	0.008062257748	0.7301189916
-12.644	0.004	-9.967	0.019	-11.419	0.007	2459522.826	2.677	1.225	-1.452	59522.82618	0.02024845673	0.01941648784	0.008062257748	0.7307040169
-12.579	0.004	-9.836	0.021	-11.281	0.008	2459522.826	2.743	1.298	-1.445	59522.82637	0.02247220505	0.02137755833	0.00894427191	0.7312845529
-12.677	0.004	-9.955	0.019	-11.388	0.007	2459522.827	2.722	1.289	-1.433	59522.82656	0.02024845673	0.01941648784	0.008062257748	0.7318663055
-12.719	0.003	-9.981	0.019	-11.429	0.007	2459522.827	2.738	1.29	-1.448	59522.82674	0.02024845673	0.01923538406	0.007615773106	0.7324508633
-12.679	0.004	-9.95	0.018	-11.432	0.007	2459522.827	2.729	1.247	-1.482	59522.82693	0.01931320792	0.01843908891	0.008062257748	0.7330408774
-12.734	0.003	-9.982	0.018	-11.414	0.007	2459522.827	2.752	1.32	-1.432	59522.82712	0.01931320792	0.01824828759	0.007615773106	0.7336265589
-12.766	0.003	-9.992	0.019	-11.465	0.007	2459522.827	2.774	1.301	-1.473	59522.82735	0.02024845673	0.01923538406	0.007615773106	0.7343370824
-12.736	0.003	-9.985	0.019	-11.46	0.007	2459522.828	2.751	1.276	-1.475	59522.82754	0.02024845673	0.01923538406	0.007615773106	0.7349382588
-12.746	0.003	-10.049	0.017	-11.454	0.007	2459522.828	2.697	1.292	-1.405	59522.82773	0.01838477631	0.0172626765	0.007615773106	0.7355325764
-12.752	0.003	-9.969	0.019	-11.474	0.007	2459522.828	2.783	1.278	-1.505	59522.82796	0.02024845673	0.01923538406	0.007615773106	0.7362417293
-12.665	0.004	-9.929	0.02	-11.399	0.007	2459522.828	2.736	1.266	-1.47	59522.82815	0.0211896201	0.02039607805	0.008062257748	0.7368218906
-12.687	0.004	-9.945	0.019	-11.418	0.007	2459522.828	2.742	1.269	-1.473	59522.82834	0.02024845673	0.01941648784	0.008062257748	0.7374404349
-12.741	0.003	-9.94	0.019	-11.397	0.007	2459522.829	2.801	1.344	-1.457	59522.82853	0.02024845673	0.01923538406	0.007615773106	0.7380257419
-12.66	0.004	-9.956	0.019	-11.36	0.007	2459522.829	2.704	1.3	-1.404	59522.82872	0.02024845673	0.01941648784	0.008062257748	0.7386103621
-12.721	0.003	-9.957	0.019	-11.405	0.007	2459522.829	2.764	1.316	-1.448	59522.82895	0.02024845673	0.01923538406	0.007615773106	0.7393237865
-12.746	0.003	-10.023	0.018	-11.444	0.007	2459522.829	2.723	1.302	-1.421	59522.82913	0.01931320792	0.01824828759	0.007615773106	0.7399054753
-12.766	0.003	-9.978	0.019	-11.426	0.007	2459522.829	2.788	1.34	-1.448	59522.82932	0.02024845673	0.01923538406	0.007615773106	0.7404871335
-12.758	0.003	-10.002	0.019	-11.448	0.007	2459522.83	2.756	1.31	-1.446	59522.82955	0.02024845673	0.01923538406	0.007615773106	0.7411944149
-12.765	0.003	-10.02	0.018	-11.421	0.007	2459522.83	2.745	1.344	-1.401	59522.82973	0.01931320792	0.01824828759	0.007615773106	0.7417779447
-12.668	0.004	-9.903	0.02	-11.313	0.008	2459522.83	2.765	1.355	-1.41	59522.82996	0.02154065923	0.02039607805	0.00894427191	0.7424859752
-12.695	0.004	-9.935	0.019	-11.353	0.007	2459522.83	2.76	1.342	-1.418	59522.83019	0.02024845673	0.01941648784	0.008062257748	0.7431964058
-12.719	0.003	-9.984	0.019	-11.393	0.007	2459522.83	2.735	1.326	-1.409	59522.83042	0.02024845673	0.01923538406	0.007615773106	0.7439059318
-12.566	0.004	-9.793	0.021	-11.227	0.008	2459522.831	2.773	1.339	-1.434	59522.8306	0.02247220505	0.02137755833	0.00894427191	0.7444887124
-12.77	0.003	-9.974	0.019	-11.44	0.007	2459522.831	2.796	1.33	-1.466	59522.8308	0.02024845673	0.01923538406	0.007615773106	0.7450848696
-12.706	0.003	-9.893	0.02	-11.375	0.007	2459522.831	2.813	1.331	-1.482	59522.83098	0.0211896201	0.02022374842	0.007615773106	0.7456708314
-12.774	0.003	-9.976	0.019	-11.428	0.007	2459522.831	2.798	1.346	-1.452	59522.83117	0.02024845673	0.01923538406	0.007615773106	0.7462569485
-12.459	0.004	-9.67	0.024	-11.11	0.009	2459522.831	2.789	1.349	-1.44	59522.83136	0.02563201124	0.02433105012	0.009848857802	0.7468363926
-12.467	0.004	-9.72	0.023	-11.092	0.009	2459522.832	2.747	1.375	-1.372	59522.83158	0.02469817807	0.02334523506	0.009848857802	0.7475466358
-12.762	0.003	-9.966	0.019	-11.378	0.007	2459522.832	2.796	1.384	-1.412	59522.83177	0.02024845673	0.01923538406	0.007615773106	0.748127921
-12.781	0.003	-9.959	0.019	-11.397	0.007	2459522.832	2.822	1.384	-1.438	59522.832	0.02024845673	0.01923538406	0.007615773106	0.7488359501
-12.791	0.003	-9.987	0.018	-11.44	0.007	2459522.832	2.804	1.351	-1.453	59522.83223	0.01931320792	0.01824828759	0.007615773106	0.7495471603
-12.765	0.003	-9.981	0.019	-11.406	0.007	2459522.832	2.784	1.359	-1.425	59522.83241	0.02024845673	0.01923538406	0.007615773106	0.7501310647
-12.674	0.004	-9.857	0.02	-11.332	0.007	2459522.833	2.817	1.342	-1.475	59522.83284	0.0211896201	0.02039607805	0.008062257748	0.7514495625
-12.497	0.004	-9.668	0.024	-11.146	0.008	2459522.833	2.829	1.351	-1.478	59522.83304	0.02529822128	0.02433105012	0.00894427191	0.7520696038
-12.647	0.004	-9.89	0.019	-11.314	0.008	2459522.833	2.757	1.333	-1.424	59522.83322	0.02061552813	0.01941648784	0.00894427191	0.7526563757
-12.69	0.004	-9.853	0.02	-11.319	0.007	2459522.833	2.837	1.371	-1.466	59522.83341	0.0211896201	0.02039607805	0.008062257748	0.7532395295
-12.787	0.003	-9.929	0.019	-11.412	0.007	2459522.834	2.858	1.375	-1.483	59522.8336	0.02024845673	0.01923538406	0.007615773106	0.7538185699
-12.702	0.003	-9.889	0.02	-11.305	0.008	2459522.834	2.813	1.397	-1.416	59522.83378	0.02154065923	0.02022374842	0.008544003745	0.7543989491
-12.776	0.003	-9.934	0.019	-11.414	0.007	2459522.834	2.842	1.362	-1.48	59522.83401	0.02024845673	0.01923538406	0.007615773106	0.7551065121
-12.738	0.003	-9.919	0.02	-11.371	0.007	2459522.834	2.819	1.367	-1.452	59522.8342	0.0211896201	0.02022374842	0.007615773106	0.7556907896
-12.694	0.004	-9.84	0.021	-11.28	0.008	2459522.834	2.854	1.414	-1.44	59522.83438	0.02247220505	0.02137755833	0.00894427191	0.7562739448
-12.644	0.004	-9.849	0.02	-11.268	0.008	2459522.835	2.795	1.376	-1.419	59522.83457	0.02154065923	0.02039607805	0.00894427191	0.7568577229
-12.593	0.004	-9.726	0.023	-11.188	0.008	2459522.835	2.867	1.405	-1.462	59522.8348	0.02435159132	0.02334523506	0.00894427191	0.7575694007
